date,hour,air_temp,dew_point_temp,sea_level_pressure,wind_dir,wind_speed,sky_coverage,precip_1hr,precip_6hr
2014-07-12,02,66,63,10157,170,20,-9999,-9999,-9999
2014-07-12,03,71,68,10156,190,10,-9999,-9999,-9999
2014-07-12,04,73,70,10153,330,10,-9999,-9999,-9999
2014-07-12,05,72,69,10150,270,10,-9999,-9999,-9999
2014-07-12,06,78,75,10147,340,10,7,-9999,-9999
2014-07-12,07,77,74,10145,80,40,-9999,-9999,-9999
2014-07-12,08,77,74,10144,80,50,-9999,-9999,-9999
2014-07-12,09,77,74,10143,90,70,8,-9999,-9999
2014-07-12,10,78,74,10140,80,60,-9999,-9999,-9999
2014-07-12,11,82,77,10135,90,80,-9999,-9999,-9999
2014-07-12,12,80,75,10135,90,70,8,-9999,30
2014-07-12,20,82,77,10127,190,30,-9999,-9999,-9999
2014-07-12,21,78,73,10128,200,20,-9999,-9999,-9999
2014-07-12,22,76,71,10124,120,10,-9999,-9999,-9999
2014-07-12,23,79,74,10124,240,10,-9999,-9999,-9999
2014-07-13,00,76,71,10125,200,10,8,-9999,0
2014-07-13,01,79,74,10124,350,10,-9999,-9999,-9999
2014-07-13,02,76,71,10122,0,-9999,-9999,-9999,-9999
2014-07-13,03,76,71,10123,70,10,-9999,-9999,-9999
2014-07-13,04,74,70,10123,40,10,-9999,-9999,-9999
2014-07-13,05,74,70,10124,140,10,-9999,-9999,-9999
2014-07-13,06,74,70,10124,100,10,8,-9999,-9999
2014-07-13,07,73,69,10126,90,10,-9999,-9999,-9999
2014-07-13,08,74,70,10127,170,10,-9999,-9999,-9999
2014-07-13,10,82,78,10131,170,20,-9999,-9999,-9999
2014-07-13,11,92,89,10132,200,30,-9999,-9999,-9999
2014-07-13,12,86,83,10136,200,20,8,-9999,0
2014-07-13,13,86,82,10137,160,20,-9999,-9999,-9999
2014-07-13,14,86,82,10136,200,10,-9999,-9999,-9999
2014-07-13,15,87,83,10138,200,20,9,-9999,-9999
2014-07-13,16,85,82,10137,200,20,-9999,-9999,-9999
2014-07-13,17,82,79,10136,160,30,-9999,-9999,-9999
2014-07-13,18,89,86,10136,180,20,9,-9999,-9999
2014-07-13,19,82,79,10137,180,30,-9999,-9999,-9999
2014-07-13,20,78,75,10135,200,20,-9999,-9999,-9999
2014-07-13,21,77,74,10135,210,30,-9999,-9999,-9999
2014-07-13,23,78,75,10136,180,10,-9999,-9999,-9999
2014-07-14,00,80,77,10134,220,30,8,-9999,0
2014-07-14,01,84,81,10133,230,30,-9999,-9999,-9999
2014-07-14,02,87,84,10133,220,20,-9999,-9999,-9999
2014-07-14,03,97,94,10124,260,10,-9999,-9999,-9999
2014-07-14,04,98,94,10120,200,10,-9999,-9999,-9999
2014-07-14,05,97,92,10120,320,20,-9999,-9999,-9999
2014-07-14,06,98,93,10118,160,10,8,-9999,-9999
2014-07-14,07,94,88,10119,320,10,-9999,-9999,-9999
2014-07-14,08,92,85,10120,10,10,-9999,-9999,-9999
2014-07-14,09,95,88,10119,20,10,8,-9999,-9999
2014-07-14,10,92,84,10119,330,20,-9999,-9999,-9999
2014-07-14,11,88,81,10119,290,30,-9999,-9999,-9999
2014-07-14,12,87,80,10118,290,10,8,-9999,0
2014-07-14,13,84,78,10119,130,10,-9999,-9999,-9999
2014-07-14,14,86,80,10117,280,10,-9999,-9999,-9999
2014-07-14,15,88,82,10115,290,20,8,-9999,-9999
2014-07-14,16,86,80,10110,290,40,-9999,-9999,-9999
2014-07-14,17,85,79,10106,270,50,-9999,-9999,-9999
2014-07-14,18,82,77,10110,180,10,9,-9999,-9999
2014-07-14,19,80,75,10105,230,10,-9999,-9999,-9999
2014-07-14,20,77,72,10105,180,20,-9999,-9999,-9999
2014-07-14,21,75,70,10097,170,20,-9999,-9999,-9999
2014-07-14,22,74,69,10097,160,30,-9999,-9999,-9999
2014-07-14,23,75,70,10092,140,30,-9999,-9999,-9999
2014-07-15,00,77,73,10087,120,30,8,-9999,-1
2014-07-15,01,77,73,10083,120,30,-9999,-9999,-9999
2014-07-15,02,75,70,10076,120,50,-9999,-9999,-9999
2014-07-15,03,76,71,10069,130,50,-9999,-9999,-9999
2014-07-15,04,78,73,10065,110,70,-9999,-9999,-9999
2014-07-15,05,80,75,10060,140,10,-9999,-9999,-9999
2014-07-15,06,80,75,10055,80,20,8,-9999,-9999
2014-07-15,07,80,75,10049,100,20,-9999,-9999,-9999
2014-07-15,08,82,78,10051,70,10,-9999,-9999,-9999
2014-07-15,09,85,81,10049,10,10,8,-9999,-9999
2014-07-15,10,84,80,10044,100,20,-9999,-9999,-9999
2014-07-15,11,87,82,10039,310,10,-9999,-9999,-9999
2014-07-15,12,88,83,10037,100,20,8,-9999,9
2014-07-15,13,88,83,10036,320,20,-9999,-9999,-9999
2014-07-15,14,86,81,10030,250,10,-9999,-9999,-9999
2014-07-15,15,85,80,10027,220,10,8,-9999,-9999
2014-07-15,16,84,79,10022,110,40,-9999,-9999,-9999
2014-07-15,17,82,78,10020,110,40,-9999,-9999,-9999
2014-07-15,18,82,78,10018,170,20,8,-9999,-9999
2014-07-15,19,80,76,10020,160,20,-9999,-9999,-9999
2014-07-15,20,76,72,10019,160,10,-9999,-9999,-9999
2014-07-15,21,73,69,10024,210,30,-9999,-9999,-9999
2014-07-15,22,72,68,10026,200,30,-9999,-9999,-9999
2014-07-15,23,67,63,10032,190,30,-9999,-9999,-9999
2014-07-16,00,68,65,10036,190,50,9,-9999,3
2014-07-16,01,70,67,10040,190,50,-9999,-9999,-9999
2014-07-16,02,70,67,10042,200,70,-9999,-9999,-9999
2014-07-16,03,70,67,10045,200,60,-9999,-9999,-9999
2014-07-16,04,67,64,10050,190,50,-9999,-9999,-9999
2014-07-16,05,66,63,10047,180,30,-9999,-9999,-9999
2014-07-16,06,68,65,10047,130,50,8,-9999,-9999
2014-07-16,07,71,68,10050,120,60,-9999,-9999,-9999
2014-07-16,08,72,69,10053,160,50,-9999,-9999,-9999
2014-07-16,09,75,72,10058,200,50,8,-9999,-9999
2014-07-16,10,70,67,10066,150,50,-9999,-9999,-9999
2014-07-16,11,72,69,10069,150,50,-9999,-9999,-9999
2014-07-16,12,75,72,10074,190,30,8,-9999,1
2014-07-16,13,80,76,10077,190,30,-9999,-9999,-9999
2014-07-16,14,78,74,10077,170,20,-9999,-9999,-9999
2014-07-16,15,82,78,10077,200,40,8,-9999,-9999
2014-07-16,16,81,77,10078,200,40,-9999,-9999,-9999
2014-07-16,17,82,78,10076,190,50,-9999,-9999,-9999
2014-07-16,18,79,75,10080,190,40,9,-9999,-9999
2014-07-16,19,77,74,10081,200,30,-9999,-9999,-9999
2014-07-16,20,74,71,10084,190,40,-9999,-9999,-9999
2014-07-16,21,77,74,10086,200,50,-9999,-9999,-9999
2014-07-16,22,80,77,10088,200,60,-9999,-9999,-9999
2014-07-16,23,76,73,10089,190,40,-9999,-9999,-9999
2014-07-17,00,74,71,10088,200,50,9,-9999,40
2014-07-17,01,76,73,10090,200,40,-9999,-9999,-9999
2014-07-17,02,77,74,10088,200,50,-9999,-9999,-9999
2014-07-17,03,78,75,10087,210,40,-9999,-9999,-9999
2014-07-17,04,76,73,10087,210,40,-9999,-9999,-9999
2014-07-17,05,72,69,10087,200,40,-9999,-9999,-9999
2014-07-17,06,71,68,10089,190,60,9,-9999,-9999
2014-07-17,07,72,69,10093,190,40,-9999,-9999,-9999
2014-07-17,08,73,70,10096,200,40,-9999,-9999,-9999
2014-07-17,09,72,69,10099,200,40,9,-9999,-9999
2014-07-17,10,75,72,10102,160,50,-9999,-9999,-9999
2014-07-17,11,75,72,10105,200,40,-9999,-9999,-9999
2014-07-17,12,74,71,10107,180,40,9,-9999,5
2014-07-17,13,75,72,10111,190,40,-9999,-9999,-9999
2014-07-17,14,72,69,10116,190,30,-9999,-9999,-9999
2014-07-17,15,70,67,10119,190,30,9,-9999,-9999
2014-07-17,16,73,70,10122,100,20,-9999,-9999,-9999
2014-07-17,17,75,72,10127,90,10,-9999,-9999,-9999
2014-07-17,18,75,71,10132,190,20,8,-9999,-9999
2014-07-17,19,72,66,10135,160,20,-9999,-9999,-9999
2014-07-17,20,69,63,10140,190,50,-9999,-9999,-9999
2014-07-17,21,65,60,10145,190,40,-9999,-9999,-9999
2014-07-17,22,61,56,10149,200,50,-9999,-9999,-9999
2014-07-17,23,60,56,10154,200,30,-9999,-9999,-9999
2014-07-18,00,60,56,10159,190,30,9,-9999,0
2014-07-18,01,61,57,10161,190,30,-9999,-9999,-9999
2014-07-18,02,61,58,10165,190,20,-9999,-9999,-9999
2014-07-18,03,63,60,10165,0,-9999,-9999,-9999,-9999
2014-07-18,04,66,63,10168,150,10,-9999,-9999,-9999
2014-07-18,05,67,64,10168,190,50,-9999,-9999,-9999
2014-07-18,06,71,68,10171,210,20,8,-9999,-9999
2014-07-18,07,71,67,10175,200,30,-9999,-9999,-9999
2014-07-18,08,72,68,10178,190,40,-9999,-9999,-9999
2014-07-18,09,73,68,10181,200,40,8,-9999,-9999
2014-07-18,10,73,68,10184,200,40,-9999,-9999,-9999
2014-07-18,11,73,68,10184,210,40,-9999,-9999,-9999
2014-07-18,12,72,68,10185,190,30,9,-9999,0
2014-07-18,13,73,69,10184,190,30,-9999,-9999,-9999
2014-07-18,14,74,70,10181,190,30,-9999,-9999,-9999
2014-07-18,15,78,73,10177,130,50,8,-9999,-9999
2014-07-18,16,76,71,10176,140,50,-9999,-9999,-9999
2014-07-18,17,75,71,10172,190,40,-9999,-9999,-9999
2014-07-18,18,72,68,10169,170,40,9,-9999,-9999
2014-07-18,19,74,71,10168,130,80,-9999,-9999,-9999
2014-07-18,20,75,72,10171,200,40,-9999,-9999,-9999
2014-07-18,21,74,70,10171,200,50,-9999,-9999,-9999
2014-07-18,22,73,69,10173,180,50,-9999,-9999,-9999
2014-07-18,23,74,70,10177,200,40,-9999,-9999,-9999
2014-07-19,00,73,69,10178,160,40,9,-9999,-1
2014-07-19,01,73,69,10178,180,50,-9999,-9999,-9999
2014-07-19,02,74,71,10177,190,70,-9999,-9999,-9999
2014-07-19,03,72,69,10176,200,60,-9999,-9999,-9999
2014-07-19,04,69,66,10176,190,50,-9999,-9999,-9999
2014-07-19,05,68,65,10177,130,40,-9999,-9999,-9999
2014-07-19,06,69,66,10176,190,40,9,-9999,-9999
2014-07-19,07,73,70,10175,180,40,-9999,-9999,-9999
2014-07-19,08,74,71,10174,150,30,-9999,-9999,-9999
2014-07-19,09,71,68,10174,140,30,9,-9999,-9999
2014-07-19,10,77,74,10173,190,50,-9999,-9999,-9999
2014-07-19,11,79,76,10171,190,70,-9999,-9999,-9999
2014-07-19,12,78,75,10172,200,70,9,-9999,50
2014-07-19,13,80,77,10172,200,70,-9999,-9999,-9999
2014-07-19,14,79,76,10174,200,70,-9999,-9999,-9999
2014-07-19,15,79,76,10173,200,70,9,-9999,-9999
2014-07-19,16,76,73,10176,190,60,-9999,-9999,-9999
2014-07-19,17,74,71,10178,180,60,-9999,-9999,-9999
2014-07-19,18,73,70,10183,130,30,9,-9999,-9999
2014-07-19,19,73,70,10185,150,20,-9999,-9999,-9999
2014-07-19,20,74,71,10186,220,20,-9999,-9999,-9999
2014-07-19,21,77,74,10186,210,30,-9999,-9999,-9999
2014-07-19,22,75,72,10187,200,30,-9999,-9999,-9999
2014-07-19,23,74,71,10189,170,20,-9999,-9999,-9999
2014-07-20,00,75,72,10190,210,30,9,-9999,2
2014-07-20,01,72,69,10190,180,50,-9999,-9999,-9999
2014-07-20,02,74,71,10191,210,30,-9999,-9999,-9999
2014-07-20,03,71,68,10189,200,30,-9999,-9999,-9999
2014-07-20,04,72,69,10191,190,20,-9999,-9999,-9999
2014-07-20,05,71,68,10191,140,10,-9999,-9999,-9999
2014-07-20,06,73,70,10194,60,10,9,-9999,-9999
2014-07-20,07,76,73,10194,80,10,-9999,-9999,-9999
2014-07-20,08,78,75,10195,90,10,-9999,-9999,-9999
2014-07-20,09,79,76,10195,80,10,9,-9999,-9999
2014-07-20,10,79,76,10196,100,10,-9999,-9999,-9999
2014-07-20,11,79,76,10197,140,10,-9999,-9999,-9999
2014-07-20,12,80,77,10198,110,20,9,-9999,1
2014-07-20,13,81,78,10199,130,10,-9999,-9999,-9999
2014-07-20,14,84,81,10199,0,-9999,-9999,-9999,-9999
2014-07-20,15,85,82,10199,290,10,-9999,-9999,-9999
2014-07-20,16,86,83,10199,130,20,-9999,-9999,-9999
2014-07-20,17,86,83,10198,160,10,-9999,-9999,-9999
2014-07-20,18,88,85,10196,0,-9999,9,-9999,-9999
2014-07-20,19,85,82,10197,180,20,-9999,-9999,-9999
2014-07-20,20,85,82,10197,160,20,-9999,-9999,-9999
2014-07-20,21,83,80,10199,170,10,9,-9999,-9999
2014-07-20,22,83,80,10200,100,10,-9999,-9999,-9999
2014-07-20,23,82,79,10199,90,10,-9999,-9999,-9999
2014-07-21,00,83,80,10198,210,10,9,-9999,1
2014-07-21,01,82,79,10197,230,10,-9999,-9999,-9999
2014-07-21,02,83,80,10194,200,10,-9999,-9999,-9999
2014-07-21,03,84,81,10192,190,20,-9999,-9999,-9999
2014-07-21,04,85,82,10190,180,20,-9999,-9999,-9999
2014-07-21,05,82,79,10188,120,20,-9999,-9999,-9999
2014-07-21,06,83,80,10183,90,30,8,-9999,-9999
2014-07-21,07,85,82,10181,110,40,-9999,-9999,-9999
2014-07-21,08,89,86,10180,100,40,-9999,-9999,-9999
2014-07-21,09,89,86,10176,90,40,8,-9999,-9999
2014-07-21,10,92,89,10170,100,50,-9999,-9999,-9999
2014-07-21,11,90,87,10166,90,50,-9999,-9999,-9999
2014-07-21,12,91,88,10163,50,20,8,-9999,110
2014-07-21,13,90,87,10154,80,50,-9999,-9999,-9999
2014-07-21,14,90,87,10149,100,70,-9999,-9999,-9999
2014-07-21,15,87,84,10146,100,50,-9999,-9999,-9999
2014-07-21,16,81,78,10140,130,70,-9999,-9999,-9999
2014-07-21,17,82,79,10139,190,40,-9999,-9999,-9999
2014-07-21,18,84,81,10140,210,60,9,-9999,-9999
2014-07-21,19,82,79,10142,200,50,-9999,-9999,-9999
2014-07-21,20,82,79,10142,200,50,-9999,-9999,-9999
2014-07-21,21,79,76,10142,200,60,9,-9999,-9999
2014-07-21,22,77,74,10144,210,60,-9999,-9999,-9999
2014-07-21,23,77,74,10146,200,60,-9999,-9999,-9999
2014-07-22,00,74,71,10148,190,70,9,-9999,-1
2014-07-22,01,73,70,10149,200,50,-9999,-9999,-9999
2014-07-22,02,72,69,10152,180,50,-9999,-9999,-9999
2014-07-22,03,71,68,10150,180,50,-9999,-9999,-9999
2014-07-22,04,70,67,10150,170,50,-9999,-9999,-9999
2014-07-22,05,71,68,10148,180,60,-9999,-9999,-9999
2014-07-22,06,73,70,10150,180,50,9,-9999,-9999
2014-07-22,07,71,68,10153,180,60,-9999,-9999,-9999
2014-07-22,08,71,68,10157,170,40,-9999,-9999,-9999
2014-07-22,09,72,69,10157,180,50,9,-9999,-9999
2014-07-22,10,74,71,10160,200,50,-9999,-9999,-9999
2014-07-22,11,73,70,10162,170,60,-9999,-9999,-9999
2014-07-22,12,74,71,10163,180,60,9,-9999,5
2014-07-22,13,72,69,10164,190,60,-9999,-9999,-9999
2014-07-22,14,73,70,10167,180,50,-9999,-9999,-9999
2014-07-22,15,71,68,10168,180,70,-9999,-9999,-9999
2014-07-22,16,75,72,10168,180,60,-9999,-9999,-9999
2014-07-22,17,73,70,10170,180,60,-9999,-9999,-9999
2014-07-22,18,73,70,10173,180,60,9,-9999,-9999
2014-07-22,19,73,70,10174,200,20,-9999,-9999,-9999
2014-07-22,20,75,72,10176,210,40,-9999,-9999,-9999
2014-07-22,21,73,70,10178,210,50,8,-9999,-9999
2014-07-22,22,71,68,10181,200,50,-9999,-9999,-9999
2014-07-22,23,73,70,10182,140,20,-9999,-9999,-9999
2014-07-23,00,75,72,10187,210,40,8,-9999,-1
2014-07-23,01,71,68,10187,200,40,-9999,-9999,-9999
2014-07-23,02,71,68,10189,210,30,-9999,-9999,-9999
2014-07-23,03,70,67,10187,210,30,-9999,-9999,-9999
2014-07-23,04,70,67,10185,190,10,-9999,-9999,-9999
2014-07-23,05,69,66,10187,190,20,-9999,-9999,-9999
2014-07-23,06,68,65,10186,210,20,9,-9999,-9999
2014-07-23,07,67,64,10186,180,20,-9999,-9999,-9999
2014-07-23,08,70,67,10183,180,20,-9999,-9999,-9999
2014-07-23,09,76,73,10180,200,30,9,-9999,-9999
2014-07-23,10,76,73,10177,180,50,-9999,-9999,-9999
2014-07-23,11,80,77,10177,190,60,-9999,-9999,-9999
2014-07-23,12,76,73,10174,180,60,9,-9999,0
2014-07-23,13,78,75,10170,180,50,-9999,-9999,-9999
2014-07-23,14,77,74,10166,160,40,-9999,-9999,-9999
2014-07-23,15,86,83,10161,200,50,-9999,-9999,-9999
2014-07-23,16,82,79,10162,200,70,-9999,-9999,-9999
2014-07-23,17,79,76,10163,210,50,-9999,-9999,-9999
2014-07-23,18,76,73,10165,200,40,9,-9999,-9999
2014-07-23,19,74,71,10172,200,50,-9999,-9999,-9999
2014-07-23,20,73,70,10174,200,60,-9999,-9999,-9999
2014-07-23,21,71,69,10176,210,70,9,-9999,-9999
2014-07-23,22,68,65,10178,200,60,-9999,-9999,-9999
2014-07-23,23,68,65,10184,200,50,-9999,-9999,-9999
2014-07-24,00,68,65,10188,220,40,9,-9999,0
2014-07-24,01,67,64,10186,200,70,-9999,-9999,-9999
2014-07-24,02,74,71,10187,210,60,-9999,-9999,-9999
2014-07-24,03,71,68,10187,200,60,-9999,-9999,-9999
2014-07-24,04,69,66,10188,210,50,-9999,-9999,-9999
2014-07-24,05,67,64,10192,190,20,-9999,-9999,-9999
2014-07-24,06,67,64,10193,80,10,9,-9999,-9999
2014-07-24,07,69,67,10194,110,20,-9999,-9999,-9999
2014-07-24,08,73,70,10194,80,20,-9999,-9999,-9999
2014-07-24,09,77,74,10194,100,10,9,-9999,-9999
2014-07-24,10,81,78,10197,140,10,-9999,-9999,-9999
2014-07-24,11,81,78,10196,140,20,-9999,-9999,-9999
2014-07-24,12,83,80,10192,170,30,9,-9999,0
